id,quantity,name,price,receipt_id,issue_date,org_id,org_ico,org_dic,org_building_number,country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,city,unit_postal_code,unit_property_registration_number,street,unit_name,product_name,product_name_en,brand,category,quantity_value,quantity_unit,latitude,longitude,month,year,month_year,weekday,receipt_price,is_luxury,is_bio,is_eco,main_category
1056,3.0,cukr. mamba 106g    ,1.25,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Cukríky,Candies,Unknown,Snacks,106.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,3.75,0,0,0,Food
1065,1.0,Or.ŠTP bi.ml.170g   ,1.49,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Oranžové Bio Mlieko,Orange Bi-Milk,Unknown,home/decorations,170.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,1.49,0,0,0,Home & Household
1066,3.0,čok.gul.rum.175g    ,2.99,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Čokoládové Guličky s Rumom,Chocolate Balls with Rum,Unknown,Confectionery,175.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,8.97,0,0,0,Food
1067,3.0,Taška sezónna       ,0.5499999999999999,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Taška,Bag,Unknown,bag,0.0,Unknown,48.122348,17.1152055,12,2023,2023-12,Tuesday,1.65,0,0,0,Home & Household
1069,1.0,ORION MARGOT Ty80g  ,0.95,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,MARGOT Tyčinka,MARGOT Bar,ORION,Snacks,80.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,0.95,0,0,0,Food
1070,1.0,Milora Moz k.200g   ,2.99,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Mozzarella,Mozzarella,Milora,Dairy,200.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,2.99,0,0,0,Food
1071,3.0,Yes tehličky45g     ,0.69,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Tehličky,Bars,Yes,Snacks,45.0,g,48.122348,17.1152055,12,2023,2023-12,Tuesday,2.07,0,0,0,Food
1084,0.718,Mandarínky          ,1.392757660167131,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Mandarínky,Mandarins,Unknown,Fruit,0.0,Unknown,48.122348,17.1152055,12,2023,2023-12,Tuesday,1.0,0,0,0,Food
1062,1.0,"Dez.Moz.gul.412,5g  ",4.99,52,2023-12-05 11:10:56,1,31347037,2020312503,19/A,Slovensko,SK2020312503,Bratislava - mestská časť Ružinov,0.0,BILLA,Bajkalská,23,6,Slovensko,Bratislava,85103.0,3964,Nám. Hraničiarov,Unknown,Dezertné Víno,Dessert Wine,Unknown,Wine,412.5,kg,48.122348,17.1152055,12,2023,2023-12,Tuesday,4.99,0,0,0,Beverages
1020,2.0,"babylove BIO jab,bros,ban.              ",0.75,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,"jab, bros, ban","apple, pear, banana",babylove,Baby Food,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,1.5,0,1,0,Food
1018,2.0,dmBio Tyčinka ban.jabl.viš.             ,0.7,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Banán Jablko Višeň Tyčinka,Banana Apple Cherry Bar,dmBio,Baby Food,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,1.4,0,1,0,Food
1017,3.0,dmBio Ovoc. tyč. jab-hroz 2             ,0.6999999999999998,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Ovocná tyčinka jablko-hrozno,Fruit Bar Apple-Grape,dmBio,Baby Food,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,2.0999999999999996,0,1,0,Food
1016,3.0,dmBio Ovoc. tyč. jab-hroz 2             ,0.6999999999999998,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Ovocná Tyčinka Jablko-Hrozno,Fruit Bar Apple-Grape,dmBio,Food,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,2.0999999999999996,0,1,0,Food
1015,3.0,"babylove BIO mango, ban,100             ",0.75,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,"Bio Mango, Banán","Organic Mango, Banana",babylove,Fruit,100.0,g,48.147324,17.1277397,12,2023,2023-12,Tuesday,2.25,0,1,0,Food
1014,1.0,GERBER Chrumky Malina Ban.              ,2.45,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Chrumky Malina Banán,Crispy Raspberry Banana,GERBER,Snacks,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,2.45,0,0,0,Food
1024,1.0,dmBio ov. tyčinka jab mang              ,0.7,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,ovocná tyčinka jablko mango,fruit bar apple mango,dmBio,food,0.0,Unknown,48.147324,17.1277397,12,2023,2023-12,Tuesday,0.7,0,1,0,Food
1021,1.0,Kolatch bio dražé maliny 35             ,1.95,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Maliny Dražé,Raspberry Dragee,Kolatch,snacks,35.0,g,48.147324,17.1277397,12,2023,2023-12,Tuesday,1.95,0,1,0,Food
1022,1.0,N.A! Ovocné rolky 2x9g                  ,1.25,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Ovocné rolky,Fruit Rolls,N.A!,Snacks,9.0,g,48.147324,17.1277397,12,2023,2023-12,Tuesday,1.25,0,0,0,Food
1023,1.0,N.A! Ovocné kúsky jahoda 35             ,1.65,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Ovocné kúsky jahoda,Strawberry Fruit Pieces,N.A!,Snacks,35.0,g,48.147324,17.1277397,12,2023,2023-12,Tuesday,1.65,0,0,0,Food
1019,1.0,Bobule mňamies 100g                     ,2.95,48,2023-12-05 17:22:04,16,31393781,2020354534,Unknown,Slovensko,SK2020354534,Bratislava - mestská časť Rača,0.0,dm drogerie markt,Na pántoch,20,Unknown,Slovensko,Bratislava,81109.0,5A,Mlynské Nivy,Unknown,Bobule mňamies,Berry Yummies,Unknown,home/maintenance,100.0,kg,48.147324,17.1277397,12,2023,2023-12,Tuesday,2.95,0,0,0,Home & Household
2717,1.0,Chačapuri po megrelsky-Gruzínsky syrový koláč,9.45,284,2023-12-05 19:34:47,110,52670104,2121135841,90,Slovensko,SK2121135841,Dunajská Lužná,0.0,Loupol,Školská,124,Unknown,Slovensko,Bratislava,81107.0,2,Mickiewiczova,Unknown,Gruzínsky syrový koláč,Georgian Cheese Pie,Unknown,Bakery,0.0,Unknown,48.1493666,17.1150468,12,2023,2023-12,Tuesday,9.45,0,0,0,Food
2718,1.0,Doprava,2.05,284,2023-12-05 19:34:47,110,52670104,2121135841,90,Slovensko,SK2121135841,Dunajská Lužná,0.0,Loupol,Školská,124,Unknown,Slovensko,Bratislava,81107.0,2,Mickiewiczova,Unknown,Doprava,Transport Service,Unknown,Service,0.0,Unknown,48.1493666,17.1150468,12,2023,2023-12,Tuesday,2.05,0,0,0,Services & Other
2716,6.0,Vino ALAZANI WALLEY biele 100 ml,2.25,284,2023-12-05 19:34:47,110,52670104,2121135841,90,Slovensko,SK2121135841,Dunajská Lužná,0.0,Loupol,Školská,124,Unknown,Slovensko,Bratislava,81107.0,2,Mickiewiczova,Unknown,Biele víno,White Wine,ALAZANI WALLEY,Wine,100.0,L,48.1493666,17.1150468,12,2023,2023-12,Tuesday,13.5,0,0,0,Beverages
2714,1.0,Jelene na snehu L,5.0,283,2023-12-05 20:12:36,106,47365579,2023852501,Unknown,Slovensko,Unknown,Bratislava - mestská časť Petržalka,0.0,PAG investment,Nám. Hraničiarov,119,Unknown,Slovensko,Bratislava,84101.0,27,Drobného,Unknown,Maslo,Butter,Unknown,Butter,0.0,Unknown,48.1931812,17.0396406,12,2023,2023-12,Tuesday,5.0,0,0,0,Food
2715,1.0,Lesozber M,4.0,283,2023-12-05 20:12:36,106,47365579,2023852501,Unknown,Slovensko,Unknown,Bratislava - mestská časť Petržalka,0.0,PAG investment,Nám. Hraničiarov,119,Unknown,Slovensko,Bratislava,84101.0,27,Drobného,Unknown,Unknown,Unknown,Unknown,Clothes,0.0,Unknown,48.1931812,17.0396406,12,2023,2023-12,Tuesday,4.0,0,0,0,Services & Other
4142,1.0,002006831000004 Bludiště - znamení zvěro,4.99,448,2023-12-05 20:30:48,45,36008303,2020451268,22,Slovensko,SK2020451268,Žilina,0.0,ALBI,Oravská ulica,51,Unknown,Slovensko,Bratislava,82109.0,3,Mlynské Nivy,Unknown,Bludiště - znamení zvěro,Labyrinth - zodiac sign,ALBI,Unknown,0.0,Unknown,48.1466793,17.1236678,12,2023,2023-12,Tuesday,4.99,0,0,0,Non-Food & Services
4143,1.0,066000001000008 Dárkový papír DXB       ,1.49,448,2023-12-05 20:30:48,45,36008303,2020451268,22,Slovensko,SK2020451268,Žilina,0.0,ALBI,Oravská ulica,51,Unknown,Slovensko,Bratislava,82109.0,3,Mlynské Nivy,Unknown,Dárkový papír,Gift Paper,Unknown,Unknown,0.0,Unknown,48.1466793,17.1236678,12,2023,2023-12,Tuesday,1.49,0,0,0,Non-Food & Services
4144,2.0,066000001000007 Dárkový papír mix DXA   ,1.49,448,2023-12-05 20:30:48,45,36008303,2020451268,22,Slovensko,SK2020451268,Žilina,0.0,ALBI,Oravská ulica,51,Unknown,Slovensko,Bratislava,82109.0,3,Mlynské Nivy,Unknown,Dárkový papír mix,Gift Paper Mix,Unknown,Unknown,0.0,Unknown,48.1466793,17.1236678,12,2023,2023-12,Tuesday,2.98,0,0,0,Non-Food & Services
1046,0.164,Paprika žltá        ,2.9878048780487805,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Paprika,Pepper,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.49,0,0,0,Food
1039,0.634,Cuketa              ,2.2870662460567823,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Cuketa,Zucchini,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,1.45,0,0,0,Food
1032,2.0,Bio mlieko 4%       ,1.49,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Mlieko,Milk,Unknown,Dairy,1.0,l,48.1530182,17.1449668,12,2023,2023-12,Wednesday,2.98,0,1,0,Food
1025,1.0,KR Nôž šéfkuchára   ,36.99,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Nôž šéfkuchára,Chef's Knife,Unknown,Kitchenware,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,36.99,0,0,0,Home & Household
1030,1.0,Toaletný papier     ,6.99,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Toaletný papier,Toilet Paper,Unknown,Home Maintenance,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,6.99,0,0,0,Home & Household
1045,0.192,Paprika červená     ,2.5,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,červená Paprika,Red Pepper,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.48,0,0,0,Food
1044,5.0,Kaiserka            ,0.15,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Kaiserka,Bread Roll,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.75,0,0,0,Food
1043,1.0,Strúhanka           ,0.75,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Strúhanka,Breadcrumbs,Unknown,Breadcrumbs,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.75,0,0,0,Food
1042,5.0,Kaiserka cereálna   ,0.16,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Cereálna Kaiserka,Cereal Roll,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.8,0,0,0,Food
1041,1.0,Poliev.niťovky      ,0.89,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Polievkové niťovky,Soup Noodles,Unknown,Pasta,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.89,0,0,0,Food
1040,1.4,Červené jablká      ,0.6928571428571428,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Jablká,Apples,Unknown,Fruit,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.9699999999999999,0,0,0,Food
1038,1.0,Bánovecká nátierka  ,0.99,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Nátierka,Spread,Unknown,Spread,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.99,0,0,0,Food
1037,1.406,Mandarínky          ,0.8890469416785207,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Mandarínky,Mandarins,Unknown,Fruit,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,1.25,0,0,0,Food
1036,1.0,Uhorky korenené     ,1.39,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Uhorky korenené,Spiced Cucumbers,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,1.39,0,0,0,Food
1035,1.0,Ryža dlhozrnná 1kg  ,1.49,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Ryža dlhozrnná,Long Grain Rice,Unknown,Rice,1.0,kg,48.1530182,17.1449668,12,2023,2023-12,Wednesday,1.49,0,0,0,Food
1034,2.0,Mozzarella Classic  ,0.95,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Mozzarella,Mozzarella,Unknown,Cheese,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,1.9,0,0,0,Food
1033,6.0,Makovka             ,0.37,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Makovka,Poppy Seed Bun,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,2.2199999999999998,0,0,0,Food
1031,1.0,Cherry par.datľ.    ,3.89,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Cherry Tomato,Cherry Tomato,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,3.89,0,0,0,Food
1029,4.0,Rajo maslo          ,1.95,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Maslo,Butter,Rajo,Dairy,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,7.8,0,0,0,Food
1028,1.29,Údené br. koleno    ,6.89922480620155,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Bravčové Koleno,Pork Knuckle,Unknown,Meat,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,8.9,0,0,0,Food
1027,1.0,KR Nôž Santoku      ,36.99,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Nôž Santoku,Santoku Knife,Unknown,Other,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,36.99,0,0,0,Non-Food & Services
1026,2.0,KR Vianočná akcia   ,0.01,49,2023-12-06 14:47:22,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Ružinovská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Vianočná akcia,Christmas Promotion,Unknown,meat,0.0,Unknown,48.1530182,17.1449668,12,2023,2023-12,Wednesday,0.02,0,0,0,Food
2712,1.0,"Svetelný park - Bratislava (Svetla rozprávajú...) (2023-11-16): December 2023: pracovné dni (pondelok - štvrtok) / Deti (3+), seniori, študenti",10.0,282,2023-12-06 16:09:01,109,46279792,2023310322,Unknown,Slovensko,SK2023310322,Bratislava - mestská časť Rača,0.0,decoLED,Karpatské námestie,123,Unknown,Slovensko,Prešov,8005.0,3,Ľ. Podjavorinskej,Unknown,Vstupenka do Svetelného Parku,Light Park Entry Ticket,Unknown,home/laundry,0.0,Unknown,48.9789878,21.2644382,12,2023,2023-12,Wednesday,10.0,0,0,0,Home & Household
2713,1.0,Svetelný park - Bratislava (Svetla rozprávajú...) (2023-11-16): December 2023: pracovné dni (pondelok - štvrtok) / Rodina (max. 2 dospelí + 3 deti),34.0,282,2023-12-06 16:09:01,109,46279792,2023310322,Unknown,Slovensko,SK2023310322,Bratislava - mestská časť Rača,0.0,decoLED,Karpatské námestie,123,Unknown,Slovensko,Prešov,8005.0,3,Ľ. Podjavorinskej,Unknown,Svetelný park - Bratislava,Light Park - Bratislava,Unknown,Unknown,0.0,Unknown,48.9789878,21.2644382,12,2023,2023-12,Wednesday,34.0,0,0,0,Non-Food & Services
2722,2.0,Čaj Balzam na nervy 27g bio porc. dar.,3.85,288,2023-12-07 10:39:24,54,44511787,2022726299,Unknown,Slovensko,SK2022726299,Bratislava - mestská časť Ružinov,0.0,Bio - Slnečnica,Velehradská,61,Unknown,Slovensko,Bratislava,82108.0,32-36,Velehradská,Unknown,Balzam na nervy Čaj,Balm for Nerves Tea,Unknown,Tea,27.0,g,0.0,0.0,12,2023,2023-12,Thursday,7.7,0,1,0,Beverages
2725,1.0,COOP SYR TEK SAL NEU 100g,1.69,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Tvrdý Nesolený Syr,Hard Unsalted Cheese,COOP,Cheese,100.0,g,0.0,0.0,12,2023,2023-12,Thursday,1.69,0,0,0,Food
2728,1.0,OLEJ RACIOL REPKOVY 1l,2.49,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Repkový Olej,Rapeseed Oil,Raciol,Oil,1.0,l,0.0,0.0,12,2023,2023-12,Thursday,2.49,0,0,0,Food
2729,1.0,COOP OZ CIBULA ZLTA 1kg,1.69,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Žltá Cibuľa,Yellow Onion,COOP,Vegetable,1.0,kg,0.0,0.0,12,2023,2023-12,Thursday,1.69,0,0,0,Food
2727,1.0,RAC MUSLI JAH-MANDL 750g,4.19,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Jahodovo-Mandľový Musli,Strawberry-Almond Muesli,RAC,Cereal,750.0,g,0.0,0.0,12,2023,2023-12,Thursday,4.19,0,0,0,Food
2724,1.0,PEC ZSS ZAVIN MAK 400g,2.49,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Zavin Mak,Poppy Seed Roll,PEC,Pastry,400.0,g,0.0,0.0,12,2023,2023-12,Thursday,2.49,0,0,0,Food
2726,1.0,PAP TOAL HARM PR 3vr 10ks,2.99,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Papierové Utierky,Paper Towels,Unknown,Cleaning,10.0,pcs,0.0,0.0,12,2023,2023-12,Thursday,2.99,0,0,0,Home & Household
2730,2.0,PEC PLETENKA 160g,0.69,290,2023-12-07 11:23:38,22,168882,2020401262,Unknown,Slovensko,SK2020401262,Nové Zámky,0.0,COOP Jednota,Hlavné nám.,56,Unknown,Slovensko,Bratislava,82109.0,7-8,"Prev.č.518, Dulovo nám.",Unknown,Pletenka,Braided Pastry,Unknown,Pastry,160.0,g,0.0,0.0,12,2023,2023-12,Thursday,1.38,0,0,0,Food
2721,4.0,59759101            ,1.3,287,2023-12-07 11:58:16,48,46868674,2023626858,Unknown,Slovensko,SK2023626858,Bratislava - mestská časť Ružinov,0.0,Pepco,Nevädzová,54,Unknown,Slovensko,Bratislava,82108.0,3,Mlynské Nivy,Unknown,Unknown,Unknown,Unknown,Fruit,0.0,Unknown,48.1466793,17.1236678,12,2023,2023-12,Thursday,5.2,0,0,0,Food
